"","espn_id","search_rank","sportradar_id","injury_status","birth_city","swish_id","birth_date","practice_description","pandascore_id","active","birth_state","stats_id","injury_start_date","injury_notes","birth_country","hashtag","status","news_updated","years_exp","search_full_name","rotowire_id","team","full_name","practice_participation","sport","last_name","search_last_name","fantasy_positions","weight","fantasy_data_id","age","metadata","search_first_name","opta_id","first_name","gsis_id","team_abbr","college","yahoo_id","position","oddsjam_id","rotoworld_id","depth_chart_position","number","injury_body_part","high_school","depth_chart_order","height","player_id"
"6649",3929936,9999999,"13bbc7df-2a25-44db-a79a-89ba6c1ac009",NA,NA,883097,"1997-08-08",NA,NA,"TRUE",NA,NA,NA,NA,NA,"#jonrunyan-NFL-NYG-76","Active",1710216301698,4,"jonrunyan",14471,"NYG","Jon Runyan",NA,"nfl","Runyan","runyan","OL","307",22040,27,"1113708673890283520","jon",NA,"Jon",NA,NA,"Michigan",32862,"G","0B45C50CC128",NA,"OL",76,NA,"St. Joseph's Prep (PA)",NA,"76","6980"
"6650",3917668,389,"7ade135c-0760-4548-b7d9-cf1174e2be33",NA,NA,880322,"1996-07-09",NA,NA,"TRUE",NA,880322,NA,NA,NA,"#alecingold-NFL-MIA-30","Active",1703520005722,5,"alecingold",13806,"MIA","Alec Ingold",NA,"nfl","Ingold","ingold","RB","232",20819,28,"1113708737907945472","alec",NA,"Alec"," 00-0035125",NA,"Wisconsin",32344,"FB","C4E6B26006B2",NA,"RB",30,NA,"Bay Port (WI)",5,"73","6109"
"6651",NA,9999999,"",NA,NA,NA,"1993-01-23",NA,NA,"FALSE",NA,NA,NA,NA,NA,"#zachcolvin-NFL-FA-77","Inactive",NA,0,"zachcolvin",11660,NA,"Zach Colvin",NA,"nfl","Colvin","colvin","DL","293",18772,25,NA,"zach",NA,"Zach",NA,NA,"Bowling Green",30069,"DT",NA,NA,"RDT",77,NA,NA,3,"6'3""","3939"
"6652",15845,9999999,"f636d7ce-05f9-43d7-b63f-351acb5c2a70",NA,NA,NA,"1991-05-20",NA,NA,"FALSE",NA,542833,NA,NA,NA,"#justinhunter-NFL-FA-11","Inactive",1566590435427,9,"justinhunter",8618,NA,"Justin Hunter",NA,"nfl","Hunter","hunter","WR","203",14978,30,NA,"justin",NA,"Justin","00-0030521",NA,"Tennessee",26657,"WR",NA,8415,NA,11,NA,"Ocean Lakes (VA)",NA,"76","1418"
"6653",3728305,9999999,"26b6ac3e-facf-48eb-ae5b-afd30b2544b2",NA,NA,871364,"1996-10-25",NA,NA,"TRUE",NA,NA,NA,NA,NA,"#johnathanabram-NFL-NO-24","Active",1710959750587,5,"johnathanabram",13546,"NO","Johnathan Abram",NA,"nfl","Abram","abram","DB","205",20731,27,"1113708682769625088","johnathan",NA,"Johnathan"," 00-0035693",NA,"Mississippi State",31859,"DB","3531DC54F211",14077,"SS",24,NA,"East Marion (MS)",2,"71","5860"
"6654",16851,9999999,"d6295fde-7c53-4b70-b924-45762e90e3c8",NA,NA,NA,"1991-02-26",NA,NA,"FALSE",NA,499445,NA,NA,NA,"#ryancarrethers-NFL-FA-90","Inactive",NA,6,"ryancarrethers",9399,NA,"Ryan Carrethers",NA,"nfl","Carrethers","carrethers","DL","333",16335,29,NA,"ryan",NA,"Ryan",NA,NA,"Arkansas State",27693,"NT",NA,NA,NA,90,NA,"Brentwood Academy (TN)",NA,"6'1""","2043"
"6655",2977613,9999999,"e055cf84-9602-468a-a960-5240cab53aff",NA,NA,NA,"1994-06-29",NA,NA,"FALSE",NA,696123,NA,NA,NA,"#jeremyclark-NFL-FA-23","Inactive",1567486514210,5,"jeremyclark",12241,NA,"Jeremy Clark",NA,"nfl","Clark","clark","DB","220",19107,27,NA,"jeremy",NA,"Jeremy","00-0033520",NA,"Michigan",30311,"FS",NA,NA,NA,23,NA,"Madisonville North Hopkins (KY)",NA,"75","4261"
"6656",NA,9999999,"5f091f10-f32b-11ed-9d12-bd505e814068",NA,NA,1129494,"1999-11-04",NA,NA,"TRUE",NA,NA,NA,NA,NA,"#ekowboyedoe-NFL-KC-40","Active",NA,1,"ekowboyedoe",17632,"KC","Ekow Boye-Doe",NA,"nfl","Boye-Doe","boyedoe","DB","177",NA,24,"1113708749333229568","ekow",NA,"Ekow",NA,NA,"Kansas State",NA,"CB","EDE5812EF913",NA,"NB",40,NA,"Lawrence (KS)",2,"72","11448"
"6657",2971581,9999999,"b25cb6c6-4a02-4cd8-ae91-c98658f31f4c",NA,NA,NA,"1994-09-25",NA,NA,"TRUE",NA,691039,NA,NA,NA,"#nateiese-NFL-FA-48","Active",NA,5,"nateiese",NA,NA,"Nate Iese",NA,"nfl","Iese","iese","TE","242",19718,27,"1116853024057196544","nate",NA,"Nate",NA,NA,"UCLA",30925,"TE",NA,NA,NA,48,NA,"Sheldon",NA,"75","4803"
"6658",12449,9999999,"9f98ec9c-fac4-48f2-996c-9c7558f64221",NA,NA,NA,"1986-10-15",NA,NA,"FALSE",NA,285191,NA,NA,NA,"#connorbarwin-NFL-FA-53","Inactive",1571115644925,13,"connorbarwin",6074,NA,"Connor Barwin",NA,"nfl","Barwin","barwin","LB","255",8565,35,NA,"connor",NA,"Connor","00-0027022",NA,"Cincinnati",9310,"LB",NA,5267,NA,53,NA,"University of Detroit Jesuit (MI)",NA,"76","371"
"6659",16721,9999999,"c5573e07-97a8-4a0d-a325-753af5e564f1",NA,NA,NA,"1992-04-28",NA,NA,"FALSE",NA,557185,NA,NA,NA,"#dominiqueeasley-NFL-FA-91","Inactive",1538578210851,8,"dominiqueeasley",9396,NA,"Dominique Easley",NA,"nfl","Easley","easley","DL","273",16037,29,NA,"dominique",NA,"Dominique","00-0031425",NA,"Florida",27557,"LB",NA,9606,NA,91,NA,"Curtis (NY)",NA,"74","1835"
"6660",3931397,9999999,"0cc1a941-1a6d-4a4a-8c7c-88157165c126",NA,NA,884921,"1996-12-31",NA,NA,"TRUE",NA,884921,NA,NA,NA,"#jjarcegawhiteside-NFL-FA-83","Active",1693347909286,4,"jjarcegawhiteside",13529,NA,"J.J. Arcega-Whiteside",NA,"nfl","Arcega-Whiteside","arcegawhiteside","TE","237",20742,26,"1116853171373735936","jj",NA,"J.J."," 00-0035246",NA,"Stanford",31889,"WR",NA,13976,NA,83,NA,"Dorman (SC)",NA,"74","5863"
"6661",NA,9999999,"0f9961b0-ead4-11ed-999e-03b49558b5db",NA,NA,NA,NA,NA,NA,"TRUE",NA,NA,NA,NA,NA,"#robertburns-NFL-CHI-45","Active",NA,1,"robertburns",NA,"CHI","Robert Burns",NA,"nfl","Burns","burns","RB","222",NA,NA,"1116852669483319296","robert",NA,"Robert",NA,NA,"Connecticut",NA,"FB",NA,NA,NA,45,NA,"Gulliver Prep (FL)",NA,"71","11260"
"6662",NA,9999999,"2b7c6570-0a32-11ef-8068-3788ace2073b",NA,NA,1156498,"1999-12-11",NA,NA,"TRUE",NA,NA,NA,NA,NA,"#bobauer-NFL-WAS-51","Active",NA,0,"bobauer",18235,"WAS","Bo Bauer",NA,"nfl","Bauer","bauer","LB","253",NA,24,"1113708696128483328","bo",NA,"Bo",NA,NA,"Notre Dame",NA,"LB","12D6CBE3C64C",NA,"LB",51,NA,"Cathedral Prep (PA)",NA,"75","12253"
"6663",2513231,9999999,"2efc81a9-a30a-4f35-ae91-74ae7f56f180",NA,NA,NA,"1992-06-30",NA,NA,"TRUE",NA,NA,NA,NA,NA,"#saetautu-NFL-FA-45","Active",1525816801406,5,"saetautu",12322,NA,"Sae Tautu",NA,"nfl","Tautu","tautu","LB","245",19169,29,"1116852950770122752","sae",NA,"Sae",NA,NA,"Brigham Young",30417,"OLB",NA,NA,NA,45,NA,"Lone Peak (UT)",NA,"75","4316"
"6664",3115373,664,"1a92b0ad-3eb2-4df3-bf02-04c4d9ffe10c","Questionable",NA,822003,"1995-10-17",NA,NA,"TRUE",NA,822003,NA,NA,NA,"#jamaladams-NFL-TEN-33","Active",1723404038828,7,"jamaladams",11985,"TEN","Jamal Adams",NA,"nfl","Adams","adams","DB","213",18923,28,"1116852922945110016","jamal",NA,"Jamal","00-0033872",NA,"LSU",30119,"SS","E07A0392FB48",12210,"SS",33,"General Soreness","Carrollton Hebron (TX)",1,"73","4077"
"6665",NA,9999999,"",NA,NA,NA,NA,NA,NA,"FALSE",NA,NA,NA,NA,NA,"#tomcable-NFL-FA-0","Inactive",NA,0,"tomcable",NA,NA,"Tom Cable",NA,"nfl","Cable","cable",NA,"",18822,NA,NA,"tom",NA,"Tom",NA,NA,NA,NA,NA,NA,9287,NA,0,NA,NA,NA,"","3987"
"6666",14193,9999999,"91a95850-9514-49d5-b2b0-f8e21156daa0",NA,NA,NA,"1990-02-06",NA,NA,"FALSE",NA,458097,NA,NA,NA,"#jacquizzrodgers-NFL-FA-0","Inactive",1567201856561,11,"jacquizzrodgers",7253,NA,"Jacquizz Rodgers",NA,"nfl","Rodgers","rodgers","RB","205",13299,31,NA,"jacquizz",NA,"Jacquizz","00-0028083",NA,"Oregon State",24932,"RB",NA,6482,NA,0,NA,"Lamar Consolidated (TX)",NA,"66","949"
"6667",4040623,9999999,"126811e0-f856-49c2-b36d-15e71e06f4c0",NA,NA,911710,"1997-08-31",NA,NA,"TRUE",NA,NA,NA,NA,NA,"#austinmack-NFL-ATL-81","Active",1704924307234,4,"austinmack",14546,"ATL","Austin Mack",NA,"nfl","Mack","mack","WR","215",21862,26,"1113708857944731648","austin",NA,"Austin",NA,NA,"Ohio State",33039,"WR","C22FCF263382",NA,"SWR",81,NA,"Bishop Luers (IN)",NA,"74","6873"
"6668",NA,9999999,"0224c851-7e91-4e93-9bf8-89a8d72c55ef",NA,NA,1049260,"1999-01-30",NA,NA,"TRUE",NA,NA,NA,NA,NA,"#elijahmolden-NFL-TEN-24","Active",1707711654385,3,"elijahmolden",15530,"TEN","Elijah Molden",NA,"nfl","Molden","molden","DB","192",NA,25,"1113708829800951808","elijah",NA,"Elijah",NA,NA,"Washington",NA,"CB","25208AC0C087",NA,"FS",24,NA,"West Linn (OR)",2,"70","7682"
"6669",11410,9999999,"7ed08b41-918b-4d0b-a858-a6adc08a529c",NA,NA,NA,"1985-12-30",NA,NA,"FALSE",NA,NA,NA,NA,NA,"#jalenparmele-NFL-FA-34","Inactive",NA,4,"jalenparmele",NA,NA,"Jalen Parmele",NA,"nfl","Parmele","parmele","RB","220",9792,31,NA,"jalen",NA,"Jalen",NA,NA,"Toledo",8953,"RB",NA,NA,NA,34,NA,NA,NA,"5'11""","479"
"6670",3609,593,"a261fd0a-b096-4db7-bd51-2f13bde485da",NA,NA,NA,"1979-07-04",NA,NA,"TRUE",NA,81059,NA,NA,NA,"#joshmccown-NFL-FA-3","Active",1643473821775,20,"joshmccown",2513,NA,"Josh McCown",NA,"nfl","McCown","mccown","QB","218",5282,42,"1116852778149347328","josh",NA,"Josh","00-0021206",NA,"Sam Houston State",5967,"QB",NA,2090,NA,3,NA,"Jacksonville (TX)",NA,"76","208"
"6671",NA,314,"ec40fda0-ca1c-11ec-aeb5-1b91b32ddede",NA,NA,1049389,"1999-02-26",NA,NA,"TRUE",NA,NA,NA,NA,NA,"#davischeek-NFL-FA-3","Active",1670363406668,1,"davischeek",16504,NA,"Davis Cheek",NA,"nfl","Cheek","cheek","QB","215",NA,23,"1116853496889475072","davis",NA,"Davis",NA,NA,"Elon",NA,"QB",NA,NA,NA,3,NA,"David W. Butler (NC)",NA,"75","8560"
"6672",11331,9999999,"fbcbda6b-3c05-4c8e-82f8-e5e851262a07",NA,NA,NA,"1985-04-15",NA,NA,"FALSE",NA,224994,NA,NA,NA,"#andrecaldwell-NFL-FA-17","Inactive",NA,12,"andrecaldwell",5682,NA,"Andre Caldwell",NA,"nfl","Caldwell","caldwell","WR","200",3989,35,NA,"andre",NA,"Andre",NA,NA,"Florida",8874,"WR",NA,NA,NA,17,NA,"Thomas Jefferson (FL)",NA,"6'0""","148"
"6673",NA,9999999,"48f4f5a0-d207-11ec-ab20-b37737d70cc4",NA,NA,949139,"1997-12-28",NA,NA,"TRUE",NA,NA,NA,NA,NA,"#danisom-NFL-FA-0","Active",1670280657281,2,"danisom",16412,NA,"Dan Isom",NA,"nfl","Isom","isom","DB","194",NA,25,"1116853522650890240","dan",NA,"Dan",NA,NA,"Washington State",NA,"DB",NA,NA,NA,0,NA,"St. Louis University (MO)",NA,"72","8737"
"6674",16833,9999999,"2a027210-21b3-4723-868d-df995e5d7441",NA,NA,NA,"1991-02-27",NA,NA,"TRUE",NA,507515,NA,NA,NA,"#antoneexum-NFL-FA-38","Active",1577914234877,8,"antoneexum",9339,NA,"Antone Exum",NA,"nfl","Exum","exum","DB","219",16502,30,"1116852784033955840","antone",NA,"Antone","00-0031267",NA,"Virginia Tech",27710,"SS",NA,NA,NA,38,NA,"Deep Run (VA)",NA,"72","2156"
"6675",3048659,9999999,"7e84ea1f-b59a-48cd-9bce-513190fef260",NA,NA,NA,"1994-08-23",NA,NA,"TRUE",NA,NA,NA,NA,NA,"#bryonfields-NFL-FA-0","Active",NA,4,"bryonfields",13184,NA,"Bryon Fields",NA,"nfl","Fields","fields","DB","185",20503,27,"1116853137391484928","bryon",NA,"Bryon",NA,NA,"Duke",NA,"DB",NA,NA,NA,0,NA,"Providence Day",NA,"71","5644"
"6676",3042747,9999999,"7ecac271-87a9-43e6-afea-abc57552a0c1",NA,NA,NA,"1994-11-28",NA,NA,"TRUE",NA,NA,NA,NA,NA,"#greggilmore-NFL-FA-65","Active",1557803719924,4,"greggilmore",12864,NA,"Greg Gilmore",NA,"nfl","Gilmore","gilmore","DL","320",20181,27,"1116853067644403712","greg",NA,"Greg","00-0034122",NA,"Louisiana State",31417,"DT",NA,NA,NA,65,NA,"South View (NC)",NA,"76","5184"
"6677",NA,9999999,"61980614-1609-4b68-b11f-05aa30fefb89",NA,NA,878948,"1997-02-18",NA,NA,"TRUE",NA,NA,NA,NA,NA,"#brandonwright-NFL-FA-49","Active",1608084051876,3,"brandonwright",14954,NA,"Brandon Wright",NA,"nfl","Wright","wright","K","182",22292,26,"1116853363930038272","brandon",NA,"Brandon",NA,NA,"Georgia State",33149,"P",NA,NA,NA,49,NA,"KIPP Atlanta Collegiate (GA)",NA,"70","7296"
"6678",16181,9999999,"99ea3281-81f8-48d6-a73e-1bb29817b164",NA,NA,NA,"1990-02-04",NA,NA,"FALSE",NA,NA,NA,NA,NA,"#kennydemens-NFL-FA-54","Inactive",NA,7,"kennydemens",9169,NA,"Kenny Demens",NA,"nfl","Demens","demens","LB","242",15512,30,NA,"kenny",NA,"Kenny",NA,NA,"Michigan",NA,"LB",NA,NA,NA,54,NA,"Detroit Country Day (MI)",NA,"6'1""","1685"
"6679",15863,700,"2c3ef101-5fa9-41d0-a0b1-32a1d27a1f69",NA,NA,604797,"1991-01-01",NA,NA,"TRUE",NA,NA,NA,NA,NA,"#dariusslay-NFL-PHI-2","Active",1717709108127,11,"dariusslay",8647,"PHI","Darius Slay",NA,"nfl","Slay","slay","DB","190",15127,33,"1113708714449203200","darius",NA,"Darius","00-0030062",NA,"Mississippi State",26659,"CB","A93E0508152B",8497,"LCB",2,NA,"Brunswick (GA)",1,"72","1518"
"6680",14877,681,"c8232b55-6617-4dd9-a7cf-cf14cd9a29ab",NA,NA,403189,"1989-01-20",NA,NA,"TRUE",NA,403189,NA,NA,NA,"#nickfoles-NFL-FA-9","Active",1723207839633,11,"nickfoles",8066,NA,"Nick Foles",NA,"nfl","Foles","foles","QB","243",13723,34,"1116852639812812800","nick",NA,"Nick","00-0029567",NA,"Arizona",25798,"QB",NA,7475,NA,9,NA,"Westlake (TX)",NA,"78","1029"
"6681",NA,9999999,"4ff1fb6f-25b8-4d62-96d9-eb8a9f5f323e",NA,NA,1053947,"1998-11-19",NA,NA,"TRUE",NA,NA,NA,NA,NA,"#chrispaul-NFL-WAS-75","Active",1651360520266,2,"chrispaul",16085,"WAS","Chris Paul",NA,"nfl","Paul","paul","OL","324",NA,25,"1113708696560496640","chris",NA,"Chris",NA,NA,"Tulsa",NA,"OL","8001BB66CD28",NA,"OL",75,NA,"Jersey Village (TX)",NA,"76","8522"
"6682",5596,9999999,"b0600599-7dde-4f86-a9a8-4a94ab54d609",NA,NA,NA,"1983-12-14",NA,NA,"FALSE",NA,NA,NA,NA,NA,"#randystarks-NFL-FA-94","Inactive",NA,16,"randystarks",3782,NA,"Randy Starks",NA,"nfl","Starks","starks","DL","305",2253,36,NA,"randy",NA,"Randy",NA,NA,"Maryland",6830,"DE",NA,NA,NA,94,NA,"Westlake HS (MD)",NA,"6'4""","81"
"6683",NA,9999999,"dfd7b030-0503-11ef-9fa1-71a14bb8689e",NA,NA,1131023,"2000-05-26",NA,NA,"TRUE",NA,NA,NA,NA,NA,"#jaylenjohnson-NFL-LAC-39","Active",1714330241623,0,"jaylenjohnson",18094,"LAC","Jaylen Johnson",NA,"nfl","Johnson","johnson","WR","194",NA,24,"1113708694152966144","jaylen",NA,"Jaylen",NA,NA,"East Carolina",NA,"WR","35E8CD25934C",NA,"SWR",39,NA,"Peachtree Ridge (GA)",NA,"74","11874"
"6684",NA,9999999,"c40c4be4-e0e0-42d6-8fff-bef868945597",NA,NA,976638,"1999-03-12",NA,NA,"TRUE",NA,NA,NA,NA,NA,"#austindeculus-NFL-NYJ-70","Active",1666823727580,2,"austindeculus",16087,"NYJ","Austin Deculus",NA,"nfl","Deculus","deculus","OL","321",NA,25,"1113708745633853440","austin",NA,"Austin",NA,NA,"LSU",NA,"T","70E18A5F45C7",NA,"OL",70,NA,"Cy-Fair (TX)",NA,"77","8491"
"6685",3051367,9999999,"65f6cfb9-dcfd-4874-b409-0b0be99654ea",NA,NA,NA,"1995-04-11",NA,NA,"TRUE",NA,NA,NA,NA,NA,"#jeremihall-NFL-FA-0","Active",1532394001494,4,"jeremihall",13328,NA,"Jeremi Hall",NA,"nfl","Hall","hall","OL","332",20619,26,"1116853148510584832","jeremi",NA,"Jeremi",NA,NA,"South Florida",31698,"G",NA,NA,NA,0,NA,"Tri-Cities",NA,"77","5706"
"6686",2512999,905,"ba447b79-44c1-48a7-b30a-a2460f219afe",NA,NA,NA,"1992-05-04",NA,NA,"TRUE",NA,557237,NA,NA,NA,"#brycehager-NFL-FA-58","Inactive",1609119002739,7,"brycehager",10382,NA,"Bryce Hager",NA,"nfl","Hager","hager","LB","237",16983,29,"1116852812064489472","bryce",NA,"Bryce","00-0032248",NA,"Baylor",28612,"LB",NA,NA,NA,58,NA,"Westlake (TX)",NA,"73","2523"
"6687",3045243,9999999,"2cf0146b-c27d-401b-a5f3-7774748343bc",NA,NA,NA,"1995-03-11",NA,NA,"TRUE",NA,NA,NA,NA,NA,"#warrenlong-NFL-FA-48","Active",1534800613810,4,"warrenlong",13029,NA,"Warren Long",NA,"nfl","Long","long","LB","218",20574,26,"1116853122765946880","warren",NA,"Warren","00-0034238",NA,"Northwestern",31471,"OLB",NA,NA,NA,48,NA,"James Logan",NA,"72","5559"
"6688",2577829,9999999,"ee1bc33d-ac0b-4d7c-99c6-7c2574bdba9c",NA,NA,NA,"1993-01-27",NA,NA,"TRUE",NA,NA,NA,NA,NA,"#rossburbank-NFL-FA-61","Active",NA,6,"rossburbank",11513,NA,"Ross Burbank",NA,"nfl","Burbank","burbank","OL","310",18655,28,"1116852910412529664","ross",NA,"Ross",NA,NA,"Virginia",29954,"C",NA,NA,NA,61,NA,"Frank W. Cox (VA)",NA,"76","3835"
"6689",NA,9999999,"c5b6d4e6-6fbe-4db1-968e-16e15e3db099",NA,NA,1180295,"2001-03-24",NA,NA,"TRUE",NA,NA,NA,NA,NA,"#joetippmann-NFL-NYJ-66","Active",1718145329898,1,"joetippmann",16684,"NYJ","Joe Tippmann",NA,"nfl","Tippmann","tippmann","OL","313",NA,23,"1113708745801625600","joe",NA,"Joe",NA,NA,"Wisconsin",NA,"OL","3748D80B50F9",NA,"OL",66,NA,"Bishop Dwenger (IN)",NA,"78","10907"
"6690",15919,9999999,"20b3705b-5cc4-4759-9315-d4230b4a7872",NA,NA,NA,"1990-05-14",NA,NA,"FALSE",NA,NA,NA,NA,NA,"#tannerhawkinson-NFL-FA-79","Inactive",NA,7,"tannerhawkinson",9076,NA,"Tanner Hawkinson",NA,"nfl","Hawkinson","hawkinson","DB","295",14921,30,NA,"tanner",NA,"Tanner",NA,NA,"Kansas",NA,"T",NA,NA,NA,79,NA,"McPherson (KS)",NA,"6'5""","1391"
"6691",17072,9999999,"09eec6e3-11e1-47c1-9fc7-c505978d0c18",NA,NA,NA,"1991-01-30",NA,NA,"FALSE",NA,NA,NA,NA,NA,"#dedelattimore-NFL-FA-91","Inactive",NA,2,"dedelattimore",NA,NA,"DeDe Lattimore",NA,"nfl","Lattimore","lattimore","LB","237",16435,26,NA,"dede",NA,"DeDe",NA,NA,"South Florida",NA,"ILB",NA,NA,NA,91,NA,NA,NA,"6'0""","2111"
"6692",NA,107,"af71f149-7758-40b7-973a-9fe6320cf4f5",NA,NA,1169430,"2001-06-15",NA,NA,"TRUE",NA,NA,NA,NA,NA,"#tyjaespears-NFL-TEN-2","Active",1723346134342,1,"tyjaespears",16941,"TEN","Tyjae Spears",NA,"nfl","Spears","spears","RB","195",NA,23,"1113708834314022912","tyjae",NA,"Tyjae",NA,NA,"Tulane",NA,"RB","69EE7B225AEF",NA,"RB",2,NA,"Ponchatoula (LA)",2,"71","9508"
"6693",NA,276,"9aeb79b0-e55b-4341-8c6b-233971b667a7","Questionable",NA,1229133,"2001-02-16",NA,NA,"TRUE",NA,NA,NA,"Stinger",NA,"#rasheenali-NFL-BAL-26","Active",1723260356433,0,"rasheenali",17026,"BAL","Rasheen Ali",NA,"nfl","Ali","ali","RB","212",NA,23,"1113708870489894912","rasheen",NA,"Rasheen",NA,NA,"Marshall",NA,"RB","CF48DE84FF7D",NA,"RB",26,"Undisclosed","Shaker Heights (OH)",4,"71","11570"
"6694",NA,9999999,"eb6d2aa0-065d-11ef-89e4-19bb3aa6e36f",NA,NA,1106982,"2000-11-05",NA,NA,"TRUE",NA,NA,NA,NA,NA,"#chigozieanusiem-NFL-WAS-23","Active",NA,0,"chigozieanusiem",18155,"WAS","Chigozie Anusiem",NA,"nfl","Anusiem","anusiem","DB","200",NA,23,"1113708700654137344","chigozie",NA,"Chigozie",NA,NA,"Colorado State",NA,"CB","B86DB967AF20",NA,"DB",23,NA,"Sonora (CA)",NA,"73","11938"
"6695",15979,562,"95fab6fa-3ee1-47d0-93ad-c7ff41744be7","Questionable",NA,498183,"1991-04-25",NA,NA,"TRUE",NA,NA,NA,NA,NA,"#jordanpoyer-NFL-MIA-21","Active",1722889808269,11,"jordanpoyer",8639,"MIA","Jordan Poyer",NA,"nfl","Poyer","poyer","DB","191",14860,33,"1113708738646142977","jordan",NA,"Jordan","00-0030114",NA,"Oregon State",26841,"DB","590493B51E4A",8448,"SS",21,"Undisclosed","Astoria (OR)",1,"72","1343"
"6696",NA,9999999,"b8b8f376-56f2-475c-8434-720b5836edf8",NA,NA,NA,NA,NA,NA,"TRUE",NA,NA,NA,NA,NA,"#davidsimmons-NFL-FA-0","Active",NA,3,"davidsimmons",NA,NA,"David Simmons",NA,"nfl","Simmons","simmons","DB","185",21577,NA,"1116853291335024640","david",NA,"David",NA,NA,"North Park",NA,"CB",NA,NA,NA,0,NA,"Southport",NA,"74","6678"
"6697",NA,9999999,"ac9ebb80-f66f-11ed-bf9b-d3dfd955719a",NA,NA,1122583,"2000-04-06",NA,NA,"TRUE",NA,NA,NA,NA,NA,"#cambrown-NFL-FA-38","Active",NA,1,"cambrown",NA,NA,"Cam Brown",NA,"nfl","Brown","brown","DB","199",NA,23,"1116852697308332032","cam",NA,"Cam",NA,NA,"Ohio State",NA,"CB",NA,NA,NA,38,NA,"Christian Brothers Academy (MO)",NA,"72","11503"
"6698",4241422,9999999,"1d40e4f7-2991-4aa0-aa0a-1e7df79aab07",NA,NA,975507,"1996-01-30",NA,NA,"TRUE",NA,NA,NA,NA,NA,"#arlingtonhambright-NFL-IND-64","Active",1587852642642,4,"arlingtonhambright",14815,"IND","Arlington Hambright",NA,"nfl","Hambright","hambright","OL","300",22142,28,"1113708775748956161","arlington",NA,"Arlington",NA,NA,"Colorado",32896,"OL","AECEA9F426E5",NA,"OL",64,NA,"Belleville (MI)",NA,"77","7139"
"6699",3052510,9999999,"563471e7-202e-494d-bab7-a2493a9a6e31","NA",NA,NA,"1991-09-05",NA,NA,"TRUE",NA,NA,NA,NA,NA,"#mckaymurphy-NFL-FA-61","Inactive",NA,4,"mckaymurphy",NA,NA,"McKay Murphy",NA,"nfl","Murphy","murphy","DL","295",20315,30,"1116853100318031872","mckay",NA,"McKay","00-0034082",NA,"Weber State",31392,"DT",NA,NA,NA,61,NA,"Lone Peak",NA,"76","5426"
"6700",17191,9999999,"4bc0c353-c58d-4c45-b7bc-3950aecc1f08",NA,NA,NA,"1992-08-09",NA,NA,"FALSE",NA,826555,NA,NA,NA,"#seantaviusjones-NFL-FA-16","Inactive",1535323239886,6,"seantaviusjones",10020,NA,"Seantavius Jones",NA,"nfl","Jones","jones","WR","200",16578,28,NA,"seantavius",NA,"Seantavius","00-0030807",NA,"Valdosta State",27928,"WR",NA,NA,NA,16,NA,"Tucker (GA)",NA,"6'3""","2205"
"6701",4038437,9999999,"07dbf3ec-0d6b-42f1-a2e8-7dd437339417",NA,NA,923107,"1998-06-09",NA,NA,"TRUE",NA,NA,NA,NA,NA,"#ajgreen-NFL-MIN-28","Active",1700936148301,4,"ajgreen",14716,"MIN","A.J. Green",NA,"nfl","Green","green","DB","198",22046,26,"1113708707109171201","aj",NA,"A.J.",NA,NA,"Oklahoma State",33306,"CB","5E6211F164E3",NA,"LCB",28,NA,"DeSoto (TX)",3,"74","6876"
"6702",2973626,9999999,"8db3a609-73f4-4797-ae22-8adf024d473c","Questionable",NA,695408,"1993-12-12",NA,NA,"TRUE",NA,695408,NA,NA,NA,"#cjboard-NFL-FA-80","Active",1671303620877,6,"cjboard",12443,NA,"C.J. Board",NA,"nfl","Board","board","WR","181",19200,29,"1116852954280755200","cj",NA,"C.J.","00-0033367",NA,"Chattanooga",30513,"WR",NA,NA,NA,80,"Ribs","West Creek (TN)",NA,"73","4344"
"6703",NA,9999999,"e49b6d73-1751-4254-b63f-60a71291e170",NA,NA,NA,"1990-04-13",NA,NA,"TRUE",NA,NA,NA,NA,NA,"#daxdellenbach-NFL-FA-0","Active",NA,5,"daxdellenbach",11745,NA,"Dax Dellenbach",NA,"nfl","Dellenbach","dellenbach","LS","235",18864,31,"1116853040456925184","dax",NA,"Dax",NA,NA,"Florida State",30095,"LS",NA,NA,NA,0,NA,"North Broward Prep",NA,"73","4920"
"6704",NA,9999999,"032b79a0-07c4-11ef-88b7-f37a58630b1a",NA,NA,1125087,"1999-12-13",NA,NA,"TRUE",NA,NA,NA,NA,NA,"#jarveonhoward-NFL-GB-35","Active",1714779342506,0,"jarveonhoward",18209,"GB","Jarveon Howard",NA,"nfl","Howard","howard","RB","215",NA,24,"1113708796510760960","jarveon",NA,"Jarveon",NA,NA,"Alcorn State",NA,"RB","5D507A24D5A1",NA,"RB",35,NA,"East Marion (MS)",NA,"70","12150"
"6705",NA,634,"246db560-cb4e-11ec-a667-6354702e3fca",NA,NA,976804,"1999-01-31",NA,NA,"TRUE",NA,NA,NA,NA,NA,"#ronnierivers-NFL-LAR-20","Active",1722964519795,2,"ronnierivers",16108,"LAR","Ronnie Rivers",NA,"nfl","Rivers","rivers","RB","192",NA,25,"1113708702109560832","ronnie",NA,"Ronnie",NA,NA,"Fresno State",NA,"RB","E61B86F7D5EE",NA,"RB",20,NA,"Freedom (CA)",3,"69","8195"
